id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q1054799,President of the Republic of Poland,Q36,Q36,,Q55830,1922-12-11,,Q6957347,,President of Poland
Q3259469,Prime Minister of Poland,Q36,Q36,,Q750375,1918-11-06,,,,Prime Minister of Poland
Q15051532,Deputy Prime Minister of the Republic of Poland,Q36,Q36,,,,,,,Deputy Prime Minister of the Republic of Poland
Q107919710,Minister of Agriculture and Rural Development,Q36,Q36,,,,,,,
Q107919643,Minister of Climate and Environment,Q36,Q36,,,,,,,
Q28976975,"Minister of Culture, National Heritage, and Sport",Q36,Q36,,,,,,,
Q109587291,Minister of Development Funds and Regional Policy,,Q36,,,,,,,
Q107919830,Minister of Digitization,Q36,Q36,,,,,,,
Q101246734,"Minister of Economic Development, Labour and Technology",Q36,Q36,,,,,,,
Q11781474,Minister for the European Union,Q36,Q36,,,,,,,
Q109947727,Minister of Economy of Poland,,,,,,,,,
Q110811953,Minister of the Environment,Q36,Q36,,,,,,,
Q11781525,Minister of Finance of Poland,Q36,Q36,,,,,,,
Q25598671,Minister of Foreign Affairs,Q36,Q36,,Q2622165,1917-11-26,,,,
Q57775575,Minister of Health,Q36,Q36,,,,,,,
Q107919732,Minister of Infrastructure,Q36,Q36,,,,,,,
Q108178663,Minister of Infrastructure and Development,Q36,Q36,,,,,,,
Q25598713,Minister of the Interior and Administration of Poland,Q36,Q36,,,,,,,
Q28048774,Minister of Justice,Q36,Q36,,,,,,,
Q25919989,Minister of Labour and Social Policy,Q36,Q36,,,,,,,
Q30960711,Minister of National Defence,Q36,Q36,,,,,,,
Q25711733,Minister of National Education,Q36,Q36,,,,,,,
Q25917007,Minister of Regional Development,Q36,Q36,,,,,,,
Q101246696,Minister of Science and Higher Education,Q36,,,,,,,,
Q45119834,Minister of Sports and Tourism,Q36,Q36,,,,,,,
Q107919703,Minister of State Assets,Q36,Q36,,,,,,,
Q110811948,Minister of State Treasury,Q36,Q36,,,,,,,
Q97622470,"Minister of Transport, Construction and Marine Economy",Q36,,,,,,,,
Q93417831,Polish minister without portfolio,Q36,,,,,,,,
Q107919931,Chief of the Chancellery,Q36,Q36,,,,,,,
Q107919945,Chairman of the Public Benefit Committee,Q36,Q36,,,,,,,
Q100172,Marshal of the Sejm,Q36,Q36,Q5261044,,,,Q11770519,,Marshal of the Sejm
Q3846811,Marshal of the Senate of the Republic of Poland,Q36,Q36,,Q208848,1922,,,,Marshal of the Senate of the Republic of Poland
Q109587453,Head of the Polish General Staff,,,,,,,,,
Q109587536,Governor of the Narodowy Bank Polski,Q36,,,,,,,,
