item,itemLabel,startDate,endDate,sourceDate,psid
Q7944140,Henryk Szumski,1997-03-10,2000-09-29,,Q7944140-EFD78543-375D-427B-8FB6-3F0A7890670E
Q954789,Czesław Piątas,2000-09-30,2006-01-31,,Q954789-30D1E2C1-85C6-49FF-9B6C-DE294B0B0D3B
Q1932093,Mieczysław Cieniuch,2006-01-31,2006-02-27,,Q1932093-3BEA076A-8B36-4A79-B691-31FD7E83630E
Q458597,Franciszek Gągor,2006-02-27,2010-04-10,,Q458597-C7253105-8C4A-4C1D-A924-DCBCB9E8E2F2
Q11779987,Mieczysław Stachowiak,2010-04-10,2010-05-07,,Q11779987-965C7BB4-322A-4642-A1F2-495A0D979760
Q1932093,Mieczysław Cieniuch,2010-05-07,2013-05-06,,Q1932093-A44FFD32-A9C3-4503-80A5-FDB0285BA04C
Q11779740,Mieczysław Gocuł,2013-05-07,2017-01-31,,Q11779740-AA2A2467-C978-46FE-8978-869D6737D219
Q16571706,Leszek Surawski,2017-01-31,2018-07-02,,Q16571706-142464FD-FC3E-4774-935F-86179BABCF97
Q9303542,Rajmund Andrzejczak,2018-07-03,,,Q9303542-D6AB4D78-54ED-4784-A73B-FDAA2080E67B
